     0.64000000    -13.13617571    0.0000000084    -34.1913000000  -42.5910870558   -8.3997870558
     0.64000000    -11.98743247    0.0000000166    -31.8216600000  -40.9657216038   -9.1440616038
     0.64000000    -10.94312042    0.0000000305    -29.1360000000  -39.0751469023   -9.9391469023
     0.64000000     -9.99374584    0.0000000536    -26.1619800000  -36.9468644222  -10.7848844222
     0.64000000     -9.13067804    0.0000000911    -22.9482600000  -34.6285028027  -11.6802428027
     0.64000000     -8.34607094    0.0000001525    -19.5625200000  -32.1857205495  -12.6232005495
     0.64000000     -7.63279177    0.0000002544    -16.0845000000  -29.6951337139  -13.6106337139
     0.64000000     -6.98435615    0.0000004269    -12.6000000000  -27.2381928574  -14.6381928574
     0.64000000     -6.39486923    0.0000007241     -9.1908000000  -24.8909448022  -15.7001448022
     0.64000000     -5.85897203    0.0000012409     -5.9274000000  -22.7165560987  -16.7891560987
     0.64000000     -5.37179275    0.0000021369     -2.8656000000  -20.7616132842  -17.8960132842
     0.64000000     -4.92890250    0.0000036688     -0.0426000000  -19.0519097455  -19.0093097455
     0.64000000     -4.52627500    0.0000062275      2.5188000000  -17.5963707323  -20.1151707323
     0.64000000     -4.16025000    0.0000103742      4.8120000000  -16.3851198839  -21.1971198839
     0.64000000     -3.82750000    0.0000168654      6.8394000000  -15.3967943285  -22.2361943285
     0.64000000     -3.52500000    0.0000266581      8.6178000000  -14.5935760913  -23.2113760913
     0.64000000     -3.25000000    0.0000421625    -26.9087400000  -51.0090632972  -24.1003232972
     0.64000000     -3.00000000    0.0000640748    -80.6598000000 -105.5438733633  -24.8840733633
     0.64000000     -2.75000000    0.0000872007    -79.4034000000 -105.0279738187  -25.6245738187
     0.64000000     -2.50000000    0.0001073424    -78.2286000000 -104.5345679096  -26.3059679096
     0.64000000     -2.25000000    0.0001220625    -77.1390000000 -104.0536709901  -26.9146709901
     0.64000000     -2.00000000    0.0001296843    -76.1454000000 -103.5857066435  -27.4403066435
     0.64000000     -1.75000000    0.0001294409    -75.2538000000 -103.1302444132  -27.8764444132
     0.64000000     -1.50000000    0.0001215120    -74.4702000000 -102.6913025316  -28.2211025316
     0.64000000     -1.25000000    0.0001069566    -73.7958000000 -102.2727868812  -28.4769868812
     0.64000000     -1.00000000    0.0000875602    -73.2384000000 -101.8898498745  -28.6514498745
     0.64000000     -0.75000000    0.0000668602    -24.5979000000  -53.3540664456  -28.7561664456
     0.64000000     -0.50000000    0.0000529509     19.7262000000   -9.0826763035  -28.8088763035
     0.64000000     -0.25000000    0.0000461296     19.9176000000   -8.9141144595  -28.8317144595
     0.64000000      0.00000000    0.0000439931     19.9854000000   -8.8525108559  -28.8379108559
     0.64000000      0.25000000    0.0000461295     19.9176000000   -8.9140347878  -28.8316347878
     0.64000000      0.50000000    0.0000529507     19.7262000000   -9.0825182257  -28.8087182257
     0.64000000      0.75000000    0.0000668599    -24.5982000000  -53.3541329548  -28.7559329548
     0.64000000      1.00000000    0.0000875599    -73.2390000000 -101.8901463037  -28.6511463037
     0.64000000      1.25000000    0.0001069562    -73.7964000000 -102.2730205154  -28.4766205154
     0.64000000      1.50000000    0.0001215116    -74.4714000000 -102.6920821587  -28.2206821587
     0.64000000      1.75000000    0.0001294405    -75.2550000000 -103.1309801601  -27.8759801601
     0.64000000      2.00000000    0.0001296840    -76.1466000000 -103.5864096133  -27.4398096133
     0.64000000      2.25000000    0.0001220622    -77.1402000000 -104.0543527684  -26.9141527684
     0.64000000      2.50000000    0.0001073422    -78.2304000000 -104.5358400102  -26.3054400102
     0.64000000      2.75000000    0.0000872006    -79.4052000000 -105.0292471602  -25.6240471602
     0.64000000      3.00000000    0.0000640747    -80.6610000000 -105.5445576121  -24.8835576121
     0.64000000      3.25000000    0.0000421624    -26.9093400000  -51.0091663494  -24.0998263494
     0.64000000      3.52500000    0.0000266581      8.6160000000  -14.5949062635  -23.2109062635
     0.64000000      3.82750000    0.0000168654      6.8376000000  -15.3981581814  -22.2357581814
     0.64000000      4.16025000    0.0000103742      4.8102000000  -16.3865216099  -21.1967216099
     0.64000000      4.52627500    0.0000062276      2.5164000000  -17.5984122969  -20.1148122969
     0.64000000      4.92890250    0.0000036688     -0.0450000000  -19.0539911947  -19.0089911947
     0.64000000      5.37179275    0.0000021369     -2.8680000000  -20.7637331261  -17.8957331261
     0.64000000      5.85897203    0.0000012410     -5.9298000000  -22.7187117838  -16.7889117838
     0.64000000      6.39486923    0.0000007242     -9.1938000000  -24.8937331809  -15.6999331809
     0.64000000      6.98435615    0.0000004269    -12.6030000000  -27.2410105408  -14.6380105408
     0.64000000      7.63279177    0.0000002544    -16.0872000000  -29.6976773358  -13.6104773358
     0.64000000      8.34607094    0.0000001525    -19.5652200000  -32.1882869208  -12.6230669208
     0.64000000      9.13067804    0.0000000911    -22.9509600000  -34.6310889915  -11.6801289915
     0.64000000      9.99374584    0.0000000536    -26.1646200000  -36.9494077828  -10.7847877828
     0.64000000     10.94312042    0.0000000305    -29.1385200000  -39.0775850747   -9.9390650747
     0.64000000     11.98743247    0.0000000166    -31.8241200000  -40.9681124993   -9.1439924993
     0.64000000     13.13617571    0.0000000084    -34.1935800000  -42.5933088376   -8.3997288376
     0.64000000     14.39979328    0.0000000040    -36.2397600000  -43.9454468955   -7.7056868955
     0.64000000     15.78977261    0.0000000017    -37.9725000000  -45.0331664433   -7.0606664433
     0.64000000     17.31874987    0.0000000007    -39.4144800000  -45.8774661547   -6.4629861546
     0.64000000     19.00062486    0.0000000002    -40.5963600000  -46.5069675130   -5.9106075130
     0.64000000     20.85068735    0.0000000001    -41.5519200000  -46.9531655464   -5.4012455464
     0.64000000     22.88575608    0.0000000000    -42.3273720000  -47.2598356006   -4.9324636006
     0.96000000    -22.88575608    0.0000000000    -42.3220980000  -47.2523164770   -4.9302184770
     0.96000000    -20.85068735    0.0000000001    -41.5673400000  -46.9656547195   -5.3983147195
     0.96000000    -19.00062486    0.0000000002    -40.6152600000  -46.5220545515   -5.9067945515
